id	category	name
uuid:4ee9cb11-0857-5982-abfc-7d55bbf8f9a2	biolink:Gene	GNAI1
uuid:1210da69-d06c-5550-8a98-ba7a0b3a2d1f	biolink:Gene	SLC27A1
uuid:d3aa991f-a62b-5af5-ace8-1873b93fdb77	biolink:Gene	ITCH
uuid:8428576e-ad26-571b-9f97-c71aeaf29aba	biolink:Gene	UGT8
uuid:5c377212-bc1c-53fe-bc4a-06404103e7bf	biolink:Gene	POLR2F
uuid:ff838fa0-4c40-5740-97d7-db12cee253eb	biolink:Gene	PPFIA2
uuid:fb69df08-c29f-55b5-93f7-7f897c9b68c8	biolink:Gene	GNAO1
uuid:ac762da5-e75f-593d-ae44-8c4c1e24fec0	biolink:Gene	CCDC54-AS1
uuid:6148f018-f482-56dd-8382-300736841b53	biolink:Gene	PHYHIPL
uuid:d786ec3e-136b-5bc5-94c3-7206121191bd	biolink:Gene	FRG1-DT
uuid:dd0d3691-b8c4-56a8-836c-29c5069408fa	biolink:Gene	NFASC
uuid:b994db38-178c-5d28-9b6c-99dd22b316a8	biolink:Gene	ENSG00000226824
uuid:8dc1ecd2-e067-5cc5-af0e-ffd24d50007c	biolink:Gene	FNIP1
uuid:62de9147-e171-5452-b959-6dd0db010a65	biolink:Gene	ITFG1
uuid:73c09751-3752-585f-b634-9b59a87faa8e	biolink:Gene	PHF2
uuid:c73f9ad2-d75b-59ba-a2ae-93e130c567a6	biolink:Gene	GTDC1
uuid:9241f78f-acc4-5413-b945-0ca4af87236d	biolink:Gene	ZNF609
uuid:c7e54317-f0fa-51d2-8f6e-f39b6ec8774b	biolink:Gene	HIBCH
uuid:1cee867e-c6ed-5677-b883-317da1f2a7c8	biolink:Gene	PPP3CB
uuid:86ea6a9a-3834-5313-a338-02a7a1049a9a	biolink:Gene	LPGAT1
uuid:4a7ecf2b-963e-50c3-8ce4-6ffb2606093d	biolink:Gene	CPB2-AS1
uuid:bb4c2d52-6383-55f8-845f-7290f726040f	biolink:Gene	PTPRE
uuid:f950bd8d-5169-57f7-9a56-557cfc2ea636	biolink:Gene	CA2
uuid:afef2bbf-6b51-52c4-9fec-618885dda2c8	biolink:Gene	RHOU
uuid:e68a522c-7fcb-54d9-8c33-82225f452bc7	biolink:Gene	SKI
uuid:c1f11102-3e73-5c1a-8b8d-6abfa3d65f8a	biolink:Gene	CECR2
uuid:e372cee0-205e-51a5-86a5-12accff33992	biolink:Gene	ZMAT3
uuid:b890f263-7441-50f8-8b65-30c654e22d16	biolink:Gene	ANXA2R-AS1
uuid:41b915df-5ec5-5068-8589-a60527270518	biolink:Gene	TTC27
uuid:8c9dfa28-1fb1-53c1-b7f0-648e2297ced2	biolink:Gene	HS3ST4
uuid:3e1434af-135b-54c6-93c0-baf43cd00c04	biolink:Gene	PUM2
uuid:27b837e6-0f4d-5aa4-8337-ee63eead9eb5	biolink:Gene	RYR1
uuid:8a988d4a-ec88-5ca6-8ab6-842c3ec6d8bf	biolink:Gene	LINC01374
uuid:109e844b-0ef6-549b-8e00-57d77a70310d	biolink:Gene	EIF3J
uuid:80a351da-abbb-5a7b-a296-e7b94f3a526c	biolink:Gene	RASA2
uuid:fd0bb7ff-9ff0-58da-9c7e-df4af11f3a19	biolink:Gene	MILR1
uuid:01d82613-253f-59ff-aa2e-77d6f3c9e017	biolink:Gene	FNTB
uuid:b7891038-febf-5fa8-98af-cc26d37af0f5	biolink:Gene	STAG3L4
uuid:38a95c8a-8536-5735-bf8c-46b2c92652c2	biolink:Gene	ATM
uuid:2fc40e02-0c57-5056-8f84-75c607d193cb	biolink:Gene	DEAF1
uuid:6e998a2b-491b-5c63-a4f1-f28abe9dd191	biolink:Gene	PRKN
uuid:69281fc0-74dd-50f4-9352-89133a1f78ae	biolink:Gene	ARHGAP26
uuid:af181e1b-daba-5f1d-81f6-01c0a00ca48e	biolink:Gene	EPS8
uuid:b7b17fe5-4f58-53da-b563-2a065fa890ab	biolink:Gene	HDAC8
uuid:5992968a-f246-5543-90ea-a19d3d7b72d7	biolink:Gene	PCNX2
uuid:bed1c152-7823-5755-bfb1-7cdb6106de60	biolink:Gene	WDR53
uuid:a11d7454-407b-55ca-88ed-9460ec7fb889	biolink:Gene	ZNF451
uuid:97f293ea-0b7d-5c5b-acaa-72b49088a8d3	biolink:Gene	MAP3K3
uuid:47d2303f-c088-5704-9295-988fea4a68b4	biolink:Gene	PIK3R5
uuid:c79199fe-1ddb-515b-81c3-55244ee5a8af	biolink:Gene	CERT1
uuid:faa53e76-1bb1-53d8-8d2e-ea754198c17d	biolink:Gene	THRB
uuid:d5b6e7ce-47cd-5ee8-aa6d-7637da2d0d50	biolink:Gene	POU2F2
uuid:c098494e-2c12-5418-8a28-37b0b09db4f0	biolink:Gene	PPP2CB
uuid:ef828ade-d55c-58c0-a1eb-035bca380b7c	biolink:Gene	RCSD1
uuid:be252d67-f8fe-5c5b-8f39-9769be9322ca	biolink:Gene	LINC02391
uuid:96c30cc6-4dba-5c30-8869-a578ec80cb1d	biolink:Gene	LY86
uuid:84091488-d569-535a-bea7-5770cb4458b6	biolink:Gene	ENSG00000253307
uuid:f03470f6-1486-510e-9d6f-37b7a8b4b307	biolink:Gene	ZC3H7A
uuid:9d18a78e-e945-5650-b28c-ef2ee9693b50	biolink:Gene	CENPQ
uuid:0ecdae7a-2b53-5fa0-9487-9246d68aa951	biolink:Gene	ATP8B4
uuid:9a0cea43-4bc6-5c82-9b12-e0b929db90ca	biolink:Gene	RNF168
uuid:2ba2edc8-29e8-51e1-a7bc-40a746b06c59	biolink:Gene	SLC22A23
uuid:2534d5a0-b0bb-5c34-a9e4-1cd8fd7e44d5	biolink:Gene	SDCCAG8
uuid:afc46d9e-4d8f-5f8f-b34c-9c4a065713e1	biolink:Gene	IGSF21
uuid:f6dbc380-a7e5-5cc6-a649-44e547abfb6a	biolink:Gene	KDM5A
uuid:6ab2c04f-e59d-5a6e-9384-77ba4b9d7564	biolink:Gene	ANP32A
uuid:7ce812ca-a99e-5197-b9fb-e53c36dccbf5	biolink:Gene	PRR14L
uuid:31ad87ee-efcb-506a-bca7-6936fc6fc3d7	biolink:Gene	KHDRBS3
uuid:d440ff6c-fbdb-5f94-898a-cfe86bd89998	biolink:Gene	FNBP4
uuid:485f960a-b80b-5908-8ac9-403eeec03531	biolink:Gene	DNAJC13
uuid:12de9b74-4e9e-5856-9558-e586f4f557a5	biolink:Gene	CFAP97
uuid:829f0d30-da75-5d8f-aecc-56d2a54dbb04	biolink:Gene	SETBP1
uuid:d3267e18-db07-572a-87c5-c972a4702b59	biolink:Gene	LETMD1
uuid:6562c007-726d-56fb-96ad-4168a35ef4c2	biolink:Gene	RNF125
uuid:19633511-82a7-5afc-a853-1587a488be83	biolink:Gene	IL6ST
uuid:f1fc01ca-35c9-5bde-80a2-ff258859197e	biolink:Gene	SHPK
uuid:a6ac8e8a-e431-56a3-929c-7fa5fbef0e74	biolink:Gene	RAB10
uuid:773e94dd-9075-5034-8474-29da1c07e935	biolink:Gene	RPS6KA5
uuid:b7af8a44-9a11-5149-add9-b7c799e32aea	biolink:Gene	ZNF131
uuid:ee846a90-22b3-58ba-a350-2679cb1276eb	biolink:Gene	PKD2
uuid:903df953-558d-5614-8ad7-3248dbd8777e	biolink:Gene	LDB3
uuid:f8f880b0-1b9b-5616-83dc-9851408880c8	biolink:Gene	TMEM144
uuid:bac32986-16d9-54d9-86ac-7f621069a1a7	biolink:Gene	REPS2
uuid:14b7f82c-2f01-58d0-b4b5-2fa796eab5e6	biolink:Gene	SLC25A13
uuid:234943fc-928f-5f05-926d-4752149cc523	biolink:Gene	ZNF44
uuid:c62554e6-40cd-54fc-828c-1a88ebb834a7	biolink:Gene	LUC7L
uuid:c3f391fc-18b9-56a8-ae3a-84e8d948a010	biolink:Gene	MAP2K4
uuid:6377b335-8a10-538e-9f0f-90d5df5cae96	biolink:Gene	LDLRAD4
uuid:3520aafb-be18-5238-ada1-2ee51589305c	biolink:Gene	NEO1
uuid:bbf86c10-e929-507b-bd83-bf4421f7be1e	biolink:Gene	ZC3H13
uuid:4542ceb0-a6a0-5827-b967-275c4d3a7cbc	biolink:Gene	MINK1
uuid:0970bee2-241f-53f9-b5a5-8aa407fb6f1c	biolink:Gene	DTNB
uuid:9e870d4a-5f1a-554b-83ca-bf5242d4c30c	biolink:Gene	PSPC1
uuid:9d948372-aa96-5201-b823-c1198920ecca	biolink:Gene	PPP1R16B
uuid:c1be3ab0-63d2-546d-9512-9c57e03bfcd6	biolink:Gene	ZBTB1
uuid:29d4a649-49f9-563f-9526-6f5fa8c708dc	biolink:Gene	SEC14L5
uuid:21b4bbe6-d61f-5621-85a4-b6cb6dc9d4b5	biolink:Gene	QDPR
uuid:c1eb3d18-75ed-5de2-8e19-d4fcca8067e5	biolink:Gene	MAGI1
uuid:e9570e6f-4719-549d-9211-9612a2c49a64	biolink:Gene	GSN
uuid:6f6c5f85-8f88-585d-9fc8-bfe4246b2f44	biolink:Gene	UBE2B
uuid:50f59f08-fc72-5fe7-9320-31cf0e4cdea8	biolink:Gene	MEGF10
uuid:3cd41c47-5507-555e-a149-7f6050eb6c53	biolink:Gene	CREB5
uuid:3f0e8db6-258e-5bd2-a956-e98e93142c8f	biolink:Gene	DNAJC6
uuid:da21b6b8-5c6f-5cbc-8584-aad9f6be3db2	biolink:Gene	ABCA2
uuid:350f103e-09da-518b-8b02-34a23d42c269	biolink:Gene	HDAC1
uuid:60588855-7267-503d-a71f-23fb4322b955	biolink:Gene	PANTR1
uuid:00e1fff4-3831-5d32-9511-9646fef75d2b	biolink:Gene	SREK1IP1
uuid:d3deb72c-150b-5b58-b57e-4007dc66f99e	biolink:Gene	SLC13A3
uuid:1a1da28e-b2b5-5d68-b7f4-39f0a6cc1280	biolink:Gene	DNAJC9
uuid:74876733-5d77-5a0e-82ed-6001b71c5600	biolink:Gene	CHD8
uuid:5e4b6cf6-988a-5940-b73c-8d94351a1516	biolink:Gene	CDKL1
uuid:6bb1523c-ac9a-5643-9d7d-b7a59c156f9a	biolink:Gene	CPNE2
uuid:5843a106-1bf4-5d38-baee-c01171cdaabb	biolink:Gene	ENSG00000291015
uuid:de4c8b61-cd78-5b06-87d3-e868766eb6ea	biolink:Gene	LINC01135
uuid:e753bc58-39ac-5daa-9b8d-e48a5db0f611	biolink:Gene	ATXN2
uuid:3cb137dd-3d6c-50e9-a6c9-279ffc1ca4d2	biolink:Gene	TRAPPC10
uuid:fb1301a1-b52e-5c6c-b17f-8e388e13b4b0	biolink:Gene	KDM6A
uuid:ee17475d-2427-5f6a-8c76-1034b8d4c1d8	biolink:Gene	SLCO1A2
uuid:2be9c53c-d720-57b1-9f60-27b6b540959f	biolink:Gene	ENSG00000258526
uuid:6743538d-a016-5d36-ac13-69da7e6a74b5	biolink:Gene	NOL4L
uuid:76c19b6b-2509-516e-a778-5c2ef78f0b32	biolink:Gene	SPPL2A
uuid:436fd290-d4bb-5b05-a590-3c344fb32794	biolink:Gene	INIP
uuid:07553690-cb2c-59fd-b748-7e30787ed4e8	biolink:Gene	CCNL2
uuid:81624440-c54a-52ed-8bb1-1b5aab3160c9	biolink:Gene	FADS1
uuid:12c83246-c165-5c8d-9416-4993750241f4	biolink:Gene	ATP6V0A1
uuid:2cb3b63c-cdb3-5e30-ab99-b770b7b2a2c9	biolink:Gene	SPIN1
uuid:729d0f10-9709-5721-bfa0-7f98831c2733	biolink:Gene	LANCL1
uuid:0c33510a-2551-573d-8877-e44298aa88c9	biolink:Gene	OLMALINC
uuid:e9d0dbd0-e127-52c8-ab6a-554a0f6ca74e	biolink:Gene	GPS1
uuid:b8ec20a9-9de3-5866-8606-c75694cec75a	biolink:Gene	KIAA0232
uuid:0d27e609-e31c-5788-8e7e-24d8a9a7bf7e	biolink:Gene	PRKAR2A
uuid:09868fce-ab23-5dcf-9fe1-9e5511ac0261	biolink:Gene	PKN2-AS1
uuid:36b20d96-5cc3-51a4-8b4b-a559650cb733	biolink:Gene	RAPGEF6
uuid:045fa090-b99d-56d4-99e9-541baae92d34	biolink:Gene	APP
uuid:f9b29b11-13c2-5446-acb4-7edc2f1bc53b	biolink:Gene	TRRAP
uuid:834b555d-6cfe-5a38-a787-fbaf25e1b426	biolink:Gene	NASP
uuid:30a627c0-eb50-501a-9c65-39408d91038a	biolink:Gene	ZC3H12B
uuid:088b8f9e-3a13-59de-9589-9608cc8f23a4	biolink:Gene	DICER1
uuid:cc614e8f-4178-5f24-99d3-14e8f30e21eb	biolink:Gene	TF
uuid:77beb79d-66b0-5403-b666-65c351ece04c	biolink:Gene	NRDC
uuid:fabdcfac-ad2e-5937-9e84-3bf3936c3ebc	biolink:Gene	ZMYM2
uuid:1b97e988-07ae-5b09-b9bc-b23476338356	biolink:Gene	CBFA2T2
uuid:670d6ea8-95b4-5143-bd21-6bd687226d0c	biolink:Gene	DYSF
uuid:40052866-1c41-55fd-b046-90e19541249c	biolink:Gene	EPB41L1
uuid:802a67f3-fb2c-523c-9e16-4e5c46b51ba7	biolink:Gene	MAL
uuid:d701aacd-853f-51a9-8f8a-b8e0f8bd99c2	biolink:Gene	SETD2
uuid:ab2e172e-961c-5bcf-b4fe-02cbe15af730	biolink:Gene	CALCOCO1
uuid:461c0d35-28d0-5650-b945-79d09ed80ec9	biolink:Gene	HDAC5
uuid:94ec88cf-5c10-5eaa-8c24-528a7719a587	biolink:Gene	PIEZO2
uuid:9ce39b6c-ab75-506a-bc55-7a0ebd297956	biolink:Gene	FOXN2
uuid:052504e3-a0ed-5ed3-9a95-f0b3977728a8	biolink:Gene	MTR
uuid:1de04ae5-f209-5af0-ba87-769d8e378e49	biolink:Gene	BRWD1
uuid:3df8eff6-1dce-5a69-a2f7-70b2e20339ab	biolink:Gene	ZNF365
uuid:a98bbb32-3ac9-572f-b3b8-4403c234a0db	biolink:Gene	MVB12B
uuid:a01af39f-d05c-5d87-a862-8048f7cccdfa	biolink:Gene	ZGRF1
uuid:de53bc7d-0031-5177-bc16-324a40acfd0b	biolink:Gene	STAM
uuid:33307b56-cde3-5556-b8f0-f3010ec85450	biolink:Gene	IFT80
uuid:5940cec1-46f5-5aad-8968-da4d2e10f1c4	biolink:Gene	ZNF462
uuid:4042a300-05a2-5860-ad3b-a4c054b73dfa	biolink:Gene	AGA-DT
uuid:a6ea34c3-55cd-513d-8e0c-1b9c7d8cb2be	biolink:Gene	BIN1
uuid:9e9ea8ff-7896-564f-bf59-bca8221b587b	biolink:Gene	ITGA2
uuid:1f413b13-9f38-53b7-9121-0ca71ff4d5f0	biolink:Gene	FEZ1
uuid:dfd9f959-1f75-54f2-a240-88cc1a316c11	biolink:Gene	SPPL3
uuid:2e6acff1-7a38-5d34-8ca3-7a89bf50facb	biolink:Gene	ARFGEF3
uuid:b5df8d48-4981-50a5-8868-89aa846e2d17	biolink:Gene	SF3B2
uuid:8ed91b1c-1bae-57a4-bdca-110d9df78113	biolink:Gene	SGCE
uuid:139692b9-7dda-5812-9241-2d67fb3f0cf3	biolink:Gene	MAPT
uuid:336565f6-464f-57c1-a634-90ea42a9af2d	biolink:Gene	CDC42BPB
uuid:7d082c55-4fde-5e73-9de5-ee5449625176	biolink:Gene	HS3ST5
uuid:7b855c11-6e0a-588d-aa39-455e20ed89e7	biolink:Gene	SAMD4B
uuid:fd9b270d-ed0b-560d-be9f-be2737e5c6a2	biolink:Gene	KIRREL3
uuid:b18647c6-dd77-5a72-a242-b3940be70823	biolink:Gene	DEPTOR
uuid:7994fce9-642c-5434-92fe-961b1a293192	biolink:Gene	FGFR2
uuid:0a863c94-0fba-5cc7-9d54-33fe2d1c150c	biolink:Gene	PRKACB
uuid:af4b3078-5d3d-51d7-884c-4f4e817a3583	biolink:Gene	LRRC8D
uuid:ac29147a-f074-51ae-a553-218a346fa046	biolink:Gene	MAML2
uuid:aa77eb54-9a2b-5878-89cf-eb1178c1a274	biolink:Gene	GDAP1
uuid:defdbe6e-d977-56c7-a4c0-64ae1b555b5a	biolink:Gene	SYT9
uuid:f6f6a90e-b464-51fc-b607-b9d9244b4db6	biolink:Gene	FADS2
uuid:d2105286-55ec-5203-8035-05898bf2d690	biolink:Gene	SHROOM4
uuid:df4f182e-2dc1-5cc2-9576-b8171429f783	biolink:Gene	DIS3L2
uuid:5fbea04a-bbc1-56f5-96dc-3c9765777571	biolink:Gene	MBTD1
uuid:e1691eb2-0f87-54bd-9923-4fa75a522050	biolink:Gene	CDH1
uuid:1e4c9885-6ac3-5bfc-87df-8fc8eaac9364	biolink:Gene	WDFY2
uuid:71db92c7-3cee-5ae6-afb8-fa458ef2251f	biolink:Gene	PTBP2
uuid:9c584e31-8940-53e0-86ca-264c73aee169	biolink:Gene	CAMSAP2
uuid:0da62eed-e6c7-5881-a08c-ca992cbf7b14	biolink:Gene	SPTLC2
uuid:e24bb411-4522-52f6-b6ca-75eeddbaf2ca	biolink:Gene	CHODL
uuid:785251ce-4933-50f3-81c0-d5b045956689	biolink:Gene	PPFIBP2
uuid:bb9a31e6-da70-565f-990f-6a00f3833932	biolink:Gene	BLTP1
uuid:2856e901-1ffe-5ff8-ad78-aa5785b61ffb	biolink:Gene	KIF3A
uuid:b181eeff-2edc-5945-9311-79bd3a48104c	biolink:Gene	ADD3
uuid:07d05913-aeed-5744-9d61-d681d4ef5aa2	biolink:Gene	SPECC1
uuid:c8967b97-2734-569f-9b23-6eed67dc59be	biolink:Gene	KIF6
uuid:de221610-415e-577d-9064-47666bd8ae20	biolink:Gene	MSH3
uuid:c32f9392-7c5b-5b7a-83bd-a0869b7b51f1	biolink:Gene	USP33
uuid:a0c076b9-a7fa-5be0-99d6-4b2125fcca39	biolink:Gene	PHLDB1
uuid:faeadc45-470e-5863-b45b-33756b40a1e2	biolink:Gene	LINC00609
uuid:5153d920-166f-5dc1-a58c-c8ac5d81a64a	biolink:Gene	RBPMS2
uuid:a2241bcc-96fd-5e85-bea0-5c669192df37	biolink:Gene	SVIL
uuid:486fc00a-69cb-5fec-b9b0-bd870341b2ef	biolink:Gene	FZD3
uuid:68e8af8d-5ba1-5616-a955-c6153fd7525d	biolink:Gene	NR4A2
uuid:ef8c8281-e16d-5bf4-b634-d9535605b188	biolink:Gene	VWA3A
uuid:5d193b74-f287-59f7-8429-cd705d5067fb	biolink:Gene	ADCY6
uuid:1021ffd5-52da-5615-9cdd-6d3b5570db51	biolink:Gene	BCAM
uuid:62f114b2-50b3-5107-8ef1-969028285ee6	biolink:Gene	HARS1
uuid:1b646782-18b2-5622-baeb-2ce425b36f1b	biolink:Gene	LRRC37B
uuid:6026ab28-456a-517c-a3fb-bd6f0698accb	biolink:Gene	HNRNPU
uuid:c368753d-74f2-5e9e-ba13-0d07000571ff	biolink:Gene	NBEAL1
uuid:5e654f69-01a6-5c4a-91c5-6809c924f220	biolink:Gene	SETDB2
uuid:3910691c-2416-5296-9edc-b21f294c0038	biolink:Gene	ZFP91
uuid:6c16497c-c5e4-59f6-828f-98688ceedcbd	biolink:Gene	MARK1
uuid:0cca36c8-c5c2-5530-a16f-0e9e6e4ca40f	biolink:Gene	SGMS2
uuid:f082a3e3-b483-5018-98c2-ee22e273ebf5	biolink:Gene	BAZ1B
uuid:a8270c94-96f4-5e02-8d97-8857e4dbd7e6	biolink:Gene	SBF2
uuid:02a3ad2b-a277-555a-8455-b813f2bf1976	biolink:Gene	CEP250
uuid:578e242b-21c2-5f74-b956-23acd07a135c	biolink:Gene	NR4A3
uuid:acdb58c3-d9e0-544b-939a-fce5b682746b	biolink:Gene	CCDC107
uuid:c6e0ce77-73f0-5cea-ba7c-795514e7ed14	biolink:Gene	CBY1
uuid:fd00c205-33af-5021-b608-fa66f10fa359	biolink:Gene	YTHDC2
uuid:39595c1e-9369-552e-acd1-0b01be384458	biolink:Gene	MIER2
uuid:f8ef929c-5421-535f-8fb7-ef7fddf3c6db	biolink:Gene	LIMA1
uuid:509320b6-e243-5dbe-a7b7-997cf6fa8385	biolink:Gene	ACTA2
uuid:26237eb1-7241-598e-992c-43e9b7ba19c0	biolink:Gene	MAPK1
uuid:7dffe052-f8a3-5c99-95b8-466ac57acffe	biolink:Gene	CLK1
uuid:00c7f93a-4687-5690-9880-59ba55447052	biolink:Gene	POR
uuid:5133ba99-540f-5ff4-b876-2f18b075e698	biolink:Gene	ENSG00000229321
uuid:f8d87af1-b530-539d-a0f3-e6c85d37b14b	biolink:Gene	OCIAD1
uuid:add2c0e7-1de2-5a14-ba56-40cbb07eb20b	biolink:Gene	IP6K2
uuid:1d4720cd-aae6-57f8-acf4-85040f563b9d	biolink:Gene	C2ORF27A
uuid:9c9d2670-e7a6-5bfe-b6e1-c8a5c097b4e0	biolink:Gene	CCDC144BP
uuid:712ab3bd-d513-5391-b3b9-450f78fecba9	biolink:Gene	UBE2E1
uuid:f7e588a4-32ff-5108-9ab2-a8e7a3230fc7	biolink:Gene	RIPK2-DT
uuid:34bd4a92-872f-5371-811b-daa30eeb102a	biolink:Gene	ANKHD1
uuid:49b78b8f-3507-5cba-96b3-1835f2705aa0	biolink:Gene	SPACA6
uuid:915ccb42-d95c-5470-8964-0d7cbeea7d77	biolink:Gene	ACTN1
uuid:2424bf39-d713-5902-8673-397d8477b0c0	biolink:Gene	KIF5B
uuid:7b903759-c650-57b8-a609-941301cefc98	biolink:Gene	SNTA1
uuid:f1a05b48-452b-5654-af69-c78b340541f4	biolink:Gene	TRIM27
uuid:41b1d679-8e97-5a27-8bbc-1df92d78df09	biolink:Gene	NAPG
uuid:73acbda0-aafd-5373-ac80-7831882aa173	biolink:Gene	BHLHE40
uuid:1a1984c5-4d97-54a4-b3b6-3a7e6aca0303	biolink:Gene	MAP3K20
uuid:d521a1cc-47f5-575c-9f76-d97e9aa6723e	biolink:Gene	PAGR1
uuid:c49ed8df-28c3-57b6-b6e6-48cebd79c2f5	biolink:Gene	ENSG00000242396
uuid:69383551-6917-5d3b-bbf6-a2b8b12ace54	biolink:Gene	INTS8
uuid:abf2478a-b49f-59f8-9afc-ec94d4d35e47	biolink:Gene	PLPP1
uuid:e48303c1-e0e1-59a5-ae34-13dd5e18e6bc	biolink:Gene	KIF16B
uuid:68d4ed05-6827-5f8e-aacb-8a8cd4b179da	biolink:Gene	TRIM33
uuid:46baa255-c157-5833-81ce-f676f2cd68ae	biolink:Gene	RPL14
uuid:313193a4-640d-51e8-982f-15800ca5e2ff	biolink:Gene	NUP107
uuid:2148f1b6-a318-5d05-a085-379955873796	biolink:Gene	ANKH
uuid:688449ee-114d-5d7e-824a-ffb7f70ed0ba	biolink:Gene	PAIP2
uuid:b0c7325b-dc55-5262-a09e-75453174fdd7	biolink:Gene	RELCH
uuid:38cdd7b1-014c-5c5e-90a9-be68f3b27d99	biolink:Gene	PELI1
uuid:7a6f660e-277c-5aab-b0a3-7f10c5a65a4b	biolink:Gene	SUZ12
uuid:90dedd40-ac16-5351-ae08-761bc61e1b89	biolink:Gene	CDK6
uuid:bdf28e82-e30f-552c-a7e2-694a93c13f74	biolink:Gene	RUFY2
uuid:34a41ed5-471a-5b20-8c9e-ccaf428ee885	biolink:Gene	SFMBT2
uuid:be9fffd0-4436-5876-bb74-56b28553ad3a	biolink:Gene	PLPP4
uuid:f1c15ec4-8e0b-5d72-84a3-71f01004a5b7	biolink:Gene	SSBP2
uuid:08f1336c-0612-56e4-b4e6-93b9d3956979	biolink:Gene	SARS1
uuid:d02b505a-316d-5b0a-81d8-7aa51504af05	biolink:Gene	PRKCE
uuid:dca1cee8-12cb-57b9-a70d-8bde16b106a1	biolink:Gene	TRPV1
uuid:1efab4d5-56d9-5be6-9fa5-bea5d29c4596	biolink:Gene	SENP6
uuid:f941bafb-be53-5281-a0ab-32074ed46fd5	biolink:Gene	WDR75
uuid:3113190b-9636-5319-a666-d942abb1066c	biolink:Gene	LARP6
uuid:8d6bbb1a-6a8f-5650-8e70-7b84d79fcf09	biolink:Gene	PTPRF
uuid:19f0bf45-f684-5589-abdb-20e117e737ba	biolink:Gene	ANKRD28
uuid:165e221c-07b0-5300-b62b-f685b33b40ec	biolink:Gene	PIK3R1
uuid:f493e9bd-b15a-5bfe-adf2-7549420aa4cb	biolink:Gene	DHX29
uuid:edbb1103-49bf-572a-a79e-46d207d46734	biolink:Gene	FNDC3B
uuid:c8c43ebd-a5a7-5505-b397-f5caf3a7bbc7	biolink:Gene	STK3
uuid:d8109c84-2e26-5d16-817b-c576db33c581	biolink:Gene	SLC25A29
uuid:ea99584b-1f9d-538e-b38d-5caad55d2049	biolink:Gene	FYN
uuid:f3a3217e-7538-59c3-858b-4ea1cabb31b6	biolink:Gene	CDH2
uuid:d33a89a1-455f-5cb0-bea3-db8231fe93c9	biolink:Gene	ANTXR1
uuid:dfb9daf4-6b30-5567-9326-ed354ec5ebbf	biolink:Gene	LRCH3
uuid:65eb5a92-1058-51fe-ae5e-c5fe34efeb38	biolink:Gene	SFXN5
uuid:7a372086-ddb2-57e8-aed3-e7d15cffc068	biolink:Gene	KCNMA1
uuid:d84dd30f-63dc-5253-9b7a-3e336521bc9b	biolink:Gene	ENSG00000290928
uuid:cac30d33-c790-594b-88d8-f3cea4fb18b5	biolink:Gene	WWC1
uuid:3306f1f6-9d7a-58e9-afe7-6738f8940bfb	biolink:Gene	FGD4
uuid:2ae98c84-d665-5366-bb61-aa1a961218c7	biolink:Gene	OLFM1
uuid:0b83a898-1ba0-5af7-a1b3-838febc09a62	biolink:Gene	METTL7A
uuid:73901b10-30b4-5bfc-850e-aa9adea3d668	biolink:Gene	PIGK
uuid:0de72b1b-5eaf-5b4e-a58f-f4b339305c50	biolink:Gene	LRP1
uuid:a3464dc2-b60f-56e6-96c7-9916710246f7	biolink:Gene	TRIP4
uuid:bb629dd0-cb01-5f4c-bcb8-3c0340df3db8	biolink:Gene	ABCB9
uuid:77d2f94d-1841-5935-a741-fae54f8378c6	biolink:Gene	SARM1
uuid:59bcac16-b323-5b11-8240-b352263e9989	biolink:Gene	DCAF7
uuid:52988c51-bc06-5951-8f1b-efc8f9dfc09a	biolink:Gene	PIP5K1A
uuid:19917db2-8ed2-525a-90ff-7d2359a63d64	biolink:Gene	THAP8
uuid:ed6b9ec8-42e4-5293-b4b7-ac3959f2f869	biolink:Gene	APBA2
uuid:e545368c-d18e-5d6f-b736-1dd441139b61	biolink:Gene	SLC25A33
uuid:8b46a460-ca4b-54c1-9866-95244984db37	biolink:Gene	DLEU2
uuid:54accc99-6eb1-5bbc-a898-787c14f4157d	biolink:Gene	STRN3
uuid:348cb292-8ff4-5134-b426-053f85179922	biolink:Gene	FAXDC2
uuid:f692a48e-b63f-56d6-9d99-1e07d762f896	biolink:Gene	MEGF9
uuid:daec5286-0b3e-5c1d-8eb8-280d029643f1	biolink:Gene	ORC2
uuid:70b2df11-ae04-5c81-bfff-3124b83828f2	biolink:Gene	TMEM223
uuid:6ea72335-9ff6-5f09-854a-30be290c97a1	biolink:Gene	LATS1
uuid:d9b12d37-07a8-50a9-a0d4-48a6dec0a3a8	biolink:Gene	ESRRG
uuid:3582221b-cfb6-529b-a7af-dd46276c1836	biolink:Gene	THADA
uuid:f44d6f49-a50d-5ff5-8e39-0a106c410d25	biolink:Gene	CUX1
uuid:d7d32527-9080-557d-a862-061d33aba564	biolink:Gene	KIAA1217
uuid:8b1223ef-1a55-5539-888f-5056792afd27	biolink:Gene	KIF26B
uuid:8b8c25b8-7b05-52a3-9f5d-8decb1a23964	biolink:Gene	HIP1R
uuid:537f7d0a-d3b9-53fc-a08a-680f87388150	biolink:Gene	RPRD2
uuid:2b438c51-9dfe-54ee-95af-04bc653e4b9a	biolink:Gene	ACACA
uuid:bf26eb4d-6e7a-58cc-b014-d827e00fafc9	biolink:Gene	ZNF91
